dataid,localminute,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,wellpump1,winecooler1,leg1v,leg2v
5058,2019-06-24 16:22:00-05,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,-0.224,,,,0.0,,0.042,,,,,,,,,,,,,,0.03,,,-0.001,,,,,,,0.0,0.103,,,,,0.576,,,,,,,,,,121.446,121.447
5058,2019-06-24 16:21:00-05,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,-0.253,,,,0.0,,0.042,,,,,,,,,,,,,,0.03,,,-0.001,,,,,,,0.0,0.104,,,,,0.591,,,,,,,,,,121.435,121.444
5058,2019-06-24 16:20:00-05,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,-0.271,,,,0.0,,0.042,,,,,,,,,,,,,,0.03,,,-0.001,,,,,,,0.0,0.104,,,,,0.603,,,,,,,,,,121.357,121.37
5058,2019-06-24 16:19:00-05,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,-0.277,,,,0.0,,0.042,,,,,,,,,,,,,,0.03,,,-0.001,,,,,,,0.0,0.106,,,,,0.61,,,,,,,,,,121.348,121.361
5058,2019-06-24 16:18:00-05,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,-0.264,,,,0.0,,0.042,,,,,,,,,,,,,,0.03,,,-0.001,,,,,,,0.0,0.123,,,,,0.614,,,,,,,,,,121.353,121.378
5058,2019-06-24 16:17:00-05,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,-0.353,,,,-0.001,,0.042,,,,,,,,,,,,,,0.03,,,-0.001,,,,,,,0.0,0.029,,,,,0.617,,,,,,,,,,121.467,121.437
5058,2019-06-24 16:16:00-05,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,-0.38,,,,-0.001,,0.042,,,,,,,,,,,,,,0.03,,,-0.001,,,,,,,0.0,0.0,,,,,0.622,,,,,,,,,,121.634,121.589
5058,2019-06-24 16:15:00-05,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,-0.391,,,,-0.001,,0.042,,,,,,,,,,,,,,0.03,,,-0.001,,,,,,,0.0,0.0,,,,,0.633,,,,,,,,,,121.612,121.565
5058,2019-06-24 16:14:00-05,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,-0.318,,,,-0.001,,0.042,,,,,,,,,,,,,,0.03,,,-0.001,,,,,,,0.0,0.0,,,,,0.654,,,,,,,,,,121.476,121.525
5058,2019-06-24 16:13:00-05,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,-0.292,,,,-0.001,,0.042,,,,,,,,,,,,,,0.03,,,-0.001,,,,,,,0.0,0.0,,,,,0.685,,,,,,,,,,121.358,121.457
5058,2019-06-24 16:12:00-05,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,-0.337,,,,-0.001,,0.042,,,,,,,,,,,,,,0.03,,,-0.001,,,,,,,0.0,0.0,,,,,0.724,,,,,,,,,,121.429,121.528
5058,2019-06-24 16:11:00-05,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,-0.351,,,,-0.001,,0.042,,,,,,,,,,,,,,0.03,,,-0.001,,,,,,,0.0,0.0,,,,,0.764,,,,,,,,,,121.428,121.545
5058,2019-06-24 16:10:00-05,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,-0.412,,,,-0.001,,0.042,,,,,,,,,,,,,,0.03,,,-0.001,,,,,,,0.0,0.0,,,,,0.801,,,,,,,,,,121.476,121.568
5058,2019-06-24 16:09:00-05,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,-0.422,,,,-0.001,,0.042,,,,,,,,,,,,,,0.03,,,-0.001,,,,,,,0.0,0.0,,,,,0.839,,,,,,,,,,121.389,121.502
5058,2019-06-24 16:08:00-05,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,-0.291,,,,0.0,,0.042,,,,,,,,,,,,,,0.03,,,0.0,,,,,,,0.0,0.0,,,,,0.879,,,,,,,,,,121.408,121.634
5058,2019-06-24 16:07:00-05,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,-0.554,,,,-0.001,,0.042,,,,,,,,,,,,,,0.03,,,-0.001,,,,,,,0.0,0.0,,,,,0.917,,,,,,,,,,121.628,121.741
1240,2019-06-24 16:39:00-05,0.0,,,,,,,0.0,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.001,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.021,,,,,,0.0,,0.0,,0.719,0.718
1240,2019-06-24 14:32:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.0,,,,0.173,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.145,,0.002,,,,,,,,,,,0.005,0.096,,,,,2.632,,,,,,0.001,,0.0,,122.576,122.54
1240,2019-06-24 14:31:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.173,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.145,,0.002,,,,,,,,,,,0.005,0.096,,,,,2.727,,,,,,0.001,,0.0,,122.562,122.519
1240,2019-06-24 14:30:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.172,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.145,,0.003,,,,,,,,,,,0.005,0.095,,,,,2.818,,,,,,0.001,,0.0,,122.488,122.442
1240,2019-06-24 14:29:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.172,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.146,,0.002,,,,,,,,,,,0.005,0.095,,,,,2.896,,,,,,0.001,,0.0,,122.572,122.521
1240,2019-06-24 14:28:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.172,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.145,,0.002,,,,,,,,,,,0.005,0.095,,,,,2.964,,,,,,0.001,,0.0,,122.6,122.549
1240,2019-06-24 14:27:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.0,,,,0.172,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.145,,0.002,,,,,,,,,,,0.005,0.095,,,,,3.02,,,,,,0.001,,0.0,,122.639,122.584
1240,2019-06-24 14:26:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.0,,,,0.172,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.145,,0.003,,,,,,,,,,,0.005,0.095,,,,,3.053,,,,,,0.001,,0.0,,122.575,122.518
1240,2019-06-24 14:25:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.171,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.145,,0.003,,,,,,,,,,,0.005,0.095,,,,,3.077,,,,,,0.001,,0.0,,122.427,122.368
1240,2019-06-24 14:24:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.171,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.145,,0.002,,,,,,,,,,,0.005,0.094,,,,,3.085,,,,,,0.001,,0.0,,122.276,122.216
1240,2019-06-24 14:23:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.171,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.145,,0.003,,,,,,,,,,,0.005,0.094,,,,,3.077,,,,,,0.001,,0.0,,122.112,122.051
1240,2019-06-24 14:22:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.0,,,,0.17,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.145,,0.002,,,,,,,,,,,0.005,0.094,,,,,3.055,,,,,,0.001,,0.0,,121.864,121.804
1240,2019-06-24 14:21:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.0,,,,0.169,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.146,,0.002,,,,,,,,,,,0.005,0.093,,,,,3.004,,,,,,0.001,,0.0,,122.026,121.97
1240,2019-06-24 14:20:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.0,,,,0.169,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.146,,0.002,,,,,,,,,,,0.005,0.093,,,,,2.944,,,,,,0.001,,0.0,,121.898,121.842
1240,2019-06-24 14:19:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.0,,,,0.168,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.141,,0.002,,,,,,,,,,,0.005,0.092,,,,,2.862,,,,,,0.001,,0.0,,121.949,121.895
1240,2019-06-24 14:18:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.0,,,,0.167,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.139,,0.002,,,,,,,,,,,0.005,0.091,,,,,2.777,,,,,,0.001,,0.0,,122.071,122.02
1240,2019-06-24 14:17:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.0,,,,0.163,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.138,,0.003,,,,,,,,,,,0.005,0.087,,,,,2.697,,,,,,0.001,,0.0,,122.334,122.286
1240,2019-06-24 14:16:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.0,,,,0.15,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.137,,0.002,,,,,,,,,,,0.005,0.074,,,,,2.636,,,,,,0.001,,0.0,,122.143,122.087
1240,2019-06-24 14:15:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.0,,,,0.126,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.138,,0.003,,,,,,,,,,,0.005,0.051,,,,,2.617,,,,,,0.001,,0.0,,122.322,122.251
1240,2019-06-24 14:14:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.0,,,,0.1,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.144,,0.003,,,,,,,,,,,0.005,0.024,,,,,2.606,,,,,,0.001,,0.0,,122.501,122.41
1240,2019-06-24 14:13:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.082,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.148,,0.003,,,,,,,,,,,0.005,0.005,,,,,2.589,,,,,,0.001,,0.0,,122.24,122.137
1240,2019-06-24 14:12:00-05,0.0,,,,,,,0.003,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.08,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.148,,0.002,,,,,,,,,,,0.005,0.003,,,,,2.584,,,,,,0.001,,0.0,,122.207,122.1
1240,2019-06-24 14:11:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.08,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.148,,0.002,,,,,,,,,,,0.005,0.003,,,,,2.586,,,,,,0.001,,0.0,,122.324,122.216
1240,2019-06-24 14:10:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.0,,,,0.08,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.148,,0.002,,,,,,,,,,,0.005,0.003,,,,,2.613,,,,,,0.001,,0.0,,122.505,122.399
1240,2019-06-24 14:09:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.08,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.149,,0.002,,,,,,,,,,,0.005,0.003,,,,,2.67,,,,,,0.001,,0.0,,122.715,122.606
1240,2019-06-24 14:08:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.0,,,,0.08,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.149,,0.003,,,,,,,,,,,0.005,0.003,,,,,2.741,,,,,,0.001,,0.0,,122.594,122.482
1240,2019-06-24 14:07:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.08,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.149,,0.003,,,,,,,,,,,0.005,0.003,,,,,2.832,,,,,,0.001,,0.0,,122.646,122.529
1240,2019-06-24 14:06:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.08,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.148,,0.003,,,,,,,,,,,0.005,0.003,,,,,2.97,,,,,,0.001,,0.0,,122.59,122.469
1240,2019-06-24 14:05:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.08,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.148,,0.002,,,,,,,,,,,0.005,0.003,,,,,3.131,,,,,,0.001,,0.0,,122.544,122.415
1240,2019-06-24 14:04:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.08,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.149,,0.003,,,,,,,,,,,0.005,0.003,,,,,3.278,,,,,,0.001,,0.0,,122.563,122.428
1240,2019-06-24 14:03:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.08,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.148,,0.003,,,,,,,,,,,0.005,0.003,,,,,3.387,,,,,,0.001,,0.0,,122.38,122.238
1240,2019-06-24 14:02:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.08,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.148,,0.002,,,,,,,,,,,0.005,0.003,,,,,3.429,,,,,,0.001,,0.0,,122.398,122.256
1240,2019-06-24 14:01:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.08,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.148,,0.003,,,,,,,,,,,0.005,0.003,,,,,3.314,,,,,,0.001,,0.0,,122.665,122.529
1240,2019-06-24 14:00:00-05,0.0,,,,,,,0.004,,,,,,,,,0.0,,0.007,,0.001,,0.0,,0.0,0.001,,,,0.08,0.0,0.0,,,,,,,0.001,0.001,0.002,0.0,0.0,0.013,,,0.148,,0.003,,,,,,,,,,,0.005,0.003,,,,,3.242,,,,,,0.001,,0.0,,122.628,122.493
914,2019-06-24 16:59:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.615,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.279,,,,,,1.244,,,,,,,,,,122.774,122.532
914,2019-06-24 16:58:00-05,,,,,,,,,,,,,,,,,0.001,,,,,,0.001,,,,,0.001,,-0.774,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.223,,,,,,1.31,,,,,,,,,,122.456,122.257
914,2019-06-24 16:57:00-05,,,,,,,,,,,,,,,,,0.001,,,,,,0.001,,,,,0.001,,-0.87,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.247,,,,,,1.405,,,,,,,,,,122.665,122.494
914,2019-06-24 16:56:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.952,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.259,,,,,,1.499,,,,,,,,,,122.836,122.652
914,2019-06-24 16:55:00-05,,,,,,,,,,,,,,,,,0.001,,,,,,0.001,,,,,0.001,,-1.04,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.25,,,,,,1.58,,,,,,,,,,122.832,122.643
914,2019-06-24 16:54:00-05,,,,,,,,,,,,,,,,,0.001,,,,,,0.001,,,,,0.001,,-1.125,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.257,,,,,,1.693,,,,,,,,,,122.982,122.786
914,2019-06-24 16:53:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.079,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.27,,,,,,1.792,,,,,,,,,,122.899,122.547
914,2019-06-24 16:52:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.455,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.259,,,,,,2.087,,,,,,,,,,123.024,122.757
914,2019-06-24 16:51:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.514,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.227,,,,,,2.124,,,,,,,,,,123.208,122.931
914,2019-06-24 16:50:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.753,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.26,,,,,,2.431,,,,,,,,,,123.394,123.086
914,2019-06-24 16:49:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-2.004,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.227,,,,,,2.652,,,,,,,,,,123.268,122.958
914,2019-06-24 16:48:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.356,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.258,,,,,,2.097,,,,,,,,,,123.238,122.853
914,2019-06-24 16:47:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.063,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,0.268,,,,,,1.977,,,,,,,,,,123.269,122.702
914,2019-06-24 16:46:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.06,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,0.223,,,,,,1.929,,,,,,,,,,123.126,122.558
914,2019-06-24 16:45:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.015,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,0.278,,,,,,1.939,,,,,,,,,,123.093,122.527
914,2019-06-24 16:44:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.128,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,0.212,,,,,,1.987,,,,,,,,,,123.233,122.674
914,2019-06-24 16:43:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.986,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,0.263,,,,,,1.895,,,,,,,,,,123.293,122.746
914,2019-06-24 16:42:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.922,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,0.255,,,,,,1.824,,,,,,,,,,123.351,122.805
914,2019-06-24 16:41:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.955,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,0.159,,,,,,1.76,,,,,,,,,,123.091,122.546
914,2019-06-24 16:40:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.675,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,0.374,,,,,,1.697,,,,,,,,,,123.182,122.632
914,2019-06-24 16:39:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.569,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.438,,,,,,1.65,,,,,,,,,,122.999,122.448
914,2019-06-24 16:38:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.497,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,0.48,,,,,,1.618,,,,,,,,,,123.062,122.493
914,2019-06-24 16:37:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.441,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.445,,,,,,1.526,,,,,,,,,,123.057,122.476
914,2019-06-24 16:36:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.336,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.466,,,,,,1.442,,,,,,,,,,123.252,122.666
914,2019-06-24 16:35:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.398,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.444,,,,,,1.387,,,,,,,,,,123.436,122.954
914,2019-06-24 16:34:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.532,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.435,,,,,,1.344,,,,,,,,,,123.165,122.867
914,2019-06-24 16:33:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.462,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.494,,,,,,1.333,,,,,,,,,,123.18,122.861
914,2019-06-24 16:32:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.44,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.465,,,,,,1.281,,,,,,,,,,122.958,122.644
914,2019-06-24 16:31:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.451,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.437,,,,,,1.266,,,,,,,,,,122.966,122.672
914,2019-06-24 16:30:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.44,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.459,,,,,,1.279,,,,,,,,,,123.07,122.78
914,2019-06-24 16:29:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.466,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.472,,,,,,1.315,,,,,,,,,,122.953,122.669
914,2019-06-24 16:28:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.549,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.441,,,,,,1.36,,,,,,,,,,122.861,122.585
914,2019-06-24 16:27:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.581,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.457,,,,,,1.41,,,,,,,,,,122.979,122.698
914,2019-06-24 16:26:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.606,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.46,,,,,,1.464,,,,,,,,,,123.024,122.719
914,2019-06-24 16:25:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.642,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.468,,,,,,1.523,,,,,,,,,,123.014,122.693
914,2019-06-24 16:24:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.685,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.492,,,,,,1.591,,,,,,,,,,122.801,122.485
914,2019-06-24 16:23:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,0.156,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.638,,,,,,1.671,,,,,,,,,,122.156,121.67
914,2019-06-24 16:22:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.106,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,0.0,,,,,,1.754,,,,,,,,,,123.12,122.546
914,2019-06-24 16:21:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.176,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,0.0,,,,,,1.825,,,,,,,,,,123.212,122.637
914,2019-06-24 16:20:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.224,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,0.0,,,,,,1.88,,,,,,,,,,123.296,122.718
914,2019-06-24 16:19:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.242,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,0.0,,,,,,1.923,,,,,,,,,,123.206,122.599
914,2019-06-24 16:18:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.319,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,0.0,,,,,,1.965,,,,,,,,,,123.472,122.922
914,2019-06-24 16:17:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-0.796,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.0,,,,,,2.01,,,,,,,,,,123.338,122.937
914,2019-06-24 16:16:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.292,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,0.0,,,,,,2.031,,,,,,,,,,123.61,123.176
914,2019-06-24 16:15:00-05,,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,,,,0.001,,-1.471,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,0.0,,,,,,2.033,,,,,,,,,,123.68,123.217
